iter	Passed	Remaining
1663	99162	20023
1664	99218	19962
1665	99276	19903
1666	99337	19843
1667	99408	19786
1668	99473	19727
1669	99530	19667
1670	99589	19608
1671	99648	19548
1672	99711	19489
1673	99768	19429
1674	99822	19368
1675	99882	19309
1676	99944	19249
1677	100000	19189
1678	100060	19130
1679	100122	19070
1680	100179	19010
1681	100240	18951
1682	100294	18890
1683	100356	18831
1684	100411	18771
1685	100472	18711
1686	100529	18651
1687	100589	18592
1688	100650	18533
1689	100706	18472
1690	100764	18412
1691	100825	18353
1692	100879	18293
1693	100943	18234
1694	101004	18174
1695	101060	18114
1696	101116	18054
1697	101178	17995
1698	101236	17935
1699	101295	17875
1700	101357	17816
1701	101417	17756
1702	101478	17697
1703	101536	17637
1704	101595	17578
1705	101654	17518
1706	101722	17460
1707	101779	17400
1708	101836	17340
1709	101892	17279
1710	101950	17220
1711	102016	17161
1712	102072	17101
1713	102129	17041
1714	102186	16981
1715	102241	16921
1716	102290	16859
1717	102341	16798
1718	102403	16739
1719	102458	16679
1720	102518	16619
1721	102569	16558
1722	102625	16498
1723	102683	16438
1724	102738	16378
1725	102797	16318
1726	102853	16258
1727	102907	16198
1728	102967	16138
1729	103030	16079
1730	103091	16020
1731	103149	15960
1732	103207	15900
1733	103273	15842
1734	103342	15784
1735	103403	15724
1736	103468	15666
1737	103529	15606
1738	103589	15547
1739	103650	15487
1740	103710	15428
1741	103768	15368
1742	103826	15308
1743	103885	15249
1744	103941	15189
1745	103998	15129
1746	104060	15070
1747	104116	15009
1748	104171	14949
1749	104228	14889
1750	104292	14830
1751	104348	14770
1752	104404	14710
1753	104460	14650
1754	104519	14591
1755	104570	14530
1756	104627	14470
1757	104678	14409
1758	104735	14349
1759	104799	14290
1760	104857	14231
1761	104917	14171
1762	104974	14111
1763	105027	14051
1764	105083	13991
1765	105138	13931
1766	105200	13871
1767	105265	13813
1768	105319	13752
1769	105377	13693
1770	105437	13633
1771	105498	13574
1772	105557	13514
1773	105614	13454
1774	105673	13395
1775	105736	13336
1776	105796	13276
1777	105858	13217
1778	105917	13157
1779	105973	13097
1780	106034	13038
1781	106090	12978
1782	106152	12919
1783	106213	12859
1784	106279	12801
1785	106339	12741
1786	106405	12682
1787	106463	12623
1788	106522	12563
1789	106582	12504
1790	106637	12444
1791	106697	12384
1792	106766	12326
1793	106823	12266
1794	106891	12207
1795	106966	12149
1796	107055	12093
1797	107121	12034
1798	107179	11975
1799	107238	11915
1800	107296	11855
1801	107356	11796
1802	107414	11736
1803	107472	11676
1804	107534	11617
1805	107594	11557
1806	107650	11497
1807	107708	11438
1808	107762	11377
1809	107818	11317
1810	107881	11258
1811	107939	11199
1812	108003	11139
1813	108061	11080
1814	108117	11020
1815	108173	10960
1816	108233	10900
1817	108290	10840
1818	108347	10781
1819	108408	10721
1820	108465	10661
1821	108526	10602
1822	108585	10542
1823	108645	10483
1824	108708	10424
1825	108767	10364
1826	108826	10304
1827	108888	10245
1828	108944	10185
1829	109000	10125
1830	109058	10066
1831	109112	10005
1832	109167	9945
1833	109223	9886
1834	109278	9826
1835	109336	9766
1836	109396	9706
1837	109454	9647
1838	109513	9587
1839	109583	9528
1840	109641	9469
1841	109702	9409
1842	109754	9349
1843	109794	9288
1844	109849	9228
1845	109909	9169
1846	109968	9109
1847	110025	9049
1848	110090	8990
1849	110148	8930
1850	110204	8871
1851	110271	8812
1852	110331	8752
1853	110392	8693
1854	110452	8633
1855	110503	8573
1856	110564	8514
1857	110619	8454
1858	110676	8394
1859	110732	8334
1860	110789	8275
1861	110847	8215
1862	110910	8156
1863	110967	8096
1864	111032	8037
1865	111093	7977
1866	111155	7918
1867	111217	7859
1868	111273	7799
1869	111316	7738
1870	111378	7679
1871	111437	7619
1872	111493	7559
1873	111549	7500
1874	111607	7440
1875	111667	7381
1876	111725	7321
1877	111791	7262
1878	111855	7203
1879	111917	7143
1880	111979	7084
1881	112044	7025
1882	112101	6965
1883	112151	6905
1884	112218	6846
1885	112283	6787
1886	112342	6727
1887	112406	6668
1888	112467	6608
1889	112530	6549
1890	112588	6489
1891	112645	6430
1892	112702	6370
1893	112760	6310
1894	112823	6251
1895	112878	6191
1896	112938	6132
1897	112996	6072
1898	113056	6013
1899	113117	5953
1900	113182	5894
1901	113240	5834
1902	113291	5774
1903	113349	5715
1904	113412	5655
1905	113470	5596
1906	113536	5536
1907	113593	5477
1908	113654	5417
1909	113711	5358
1910	113773	5298
1911	113838	5239
1912	113888	5179
1913	113946	5119
1914	114001	5060
1915	114065	5000
1916	114122	4941
1917	114176	4881
1918	114230	4821
1919	114290	4762
1920	114351	4702
1921	114416	4643
1922	114474	4583
1923	114536	4524
1924	114597	4464
1925	114656	4405
1926	114717	4345
1927	114770	4286
1928	114822	4226
1929	114883	4166
1930	114948	4107
1931	115007	4047
1932	115063	3988
1933	115125	3928
1934	115183	3869
1935	115240	3809
1936	115297	3750
1937	115356	3690
1938	115421	3631
1939	115469	3571
1940	115526	3511
1941	115589	3452
1942	115645	3392
1943	115703	3333
1944	115756	3273
1945	115817	3213
1946	115881	3154
1947	115938	3094
1948	115998	3035
1949	116059	2975
1950	116113	2916
1951	116171	2856
1952	116227	2797
1953	116294	2737
1954	116358	2678
1955	116415	2618
1956	116471	2559
1957	116530	2499
1958	116587	2440
1959	116641	2380
1960	116700	2320
1961	116769	2261
1962	116836	2202
1963	116891	2142
1964	116982	2083
1965	117067	2024
1966	117127	1965
1967	117184	1905
1968	117247	1845
1969	117302	1786
1970	117365	1726
1971	117419	1667
1972	117480	1607
1973	117541	1548
1974	117602	1488
1975	117660	1429
1976	117723	1369
1977	117793	1310
1978	117862	1250
1979	117920	1191
1980	117980	1131
1981	118042	1072
1982	118110	1012
1983	118170	952
1984	118223	893
1985	118277	833
1986	118333	774
1987	118383	714
1988	118444	655
1989	118508	595
1990	118566	535
1991	118625	476
1992	118684	416
1993	118742	357
1994	118802	297
1995	118865	238
1996	118924	178
1997	118981	119
1998	119033	59
1999	119087	0
